GEEX0000  ;'0000;          ;M00 : Début d'échange              (Obligatoire);   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0101  ;'0110;DPLSTS    ;Déplacement de l'emplacement dans l'allée       ;47;4;4;0;N;DN;1;                                              ;O;                                              ;
GEEX0101  ;'0120;NIVSTS    ;Niveau de l'emplacement dans la colonne         ;51;2;2;0;N;DN;1;                                              ;O;                                              ;
GEEX0101  ;'0130;MOTMVT    ;Motif du mouvement journalisé                   ;53;3;3;0;A;DN;1;Doit appartenir à la table MVT Type 10        ;O;                                              ;
GEEX0101  ;'0140;UVCMVT    ;Nombre d'U.V.C. du mouvement de journalisation  ;56;9;9;0;N;DN;1;                                              ;O;                                              ;
GEEX0101  ;'0150;CODPAL    ;Code de la palette stockée                      ;65;18;18;0;A;DN;1;                                              ;N;                                              ;
GEEX0101  ;'0160;CODLOT    ;Code du lot stocké                              ;83;20;20;0;A;DN;1;                                              ;N;                                              ;
GEEX0101  ;'0170;DATFAB    ;Dates de fabrication                            ;103;8;8;0;N;DA;1;                                              ;N;                                              ;
GEEX0101  ;'0180;DATFVI    ;Date de fin de vie du produit (obsolescence)    ;111;8;8;0;N;DA;1;                                              ;O;                                              ;
GEEX0101  ;'0190;MOTIMM    ;Motif d'immobilisation                          ;119;3;3;0;A;DN;1;Si palette immobilisée                        ;N;                                              ;
GEEX0101  ;'0200;NBJIMM    ;Nombre de jours d'immobilisation                ;122;3;3;0;N;DN;1;Si immobilisation temporaire                  ;N;                                              ;
GEEX0101  ;'0210;NBHIMM    ;Nombre d'heures d'immobilisation                ;125;3;3;0;N;DN;1;Si immobilisation temporaire                  ;N;                                              ;
GEEX0101  ;'0220;MDSPRF    ;Méthode préférentielle de stockage              ;128;3;3;0;A;DN;1;Si à blanc --> Méthode du produit par défaut  ;N;                                              ;
GEEX0101  ;'0230;DATREC    ;Date de réception pour consultation des encours ;131;8;8;0;N;DA;1;                                              ;N;                                              ;
GEEX0101  ;'0240;PCBPRO    ;Par combien du produit                          ;139;5;5;0;N;DN;1;                                              ;O;                                              ;
GEEX0101  ;'0250;ZONSPE    ;Identification spécifique d'une zone entrepôt   ;144;2;2;0;N;DN;1;                                              ;N;                                              ;
GEEX0101  ;'0260;CODEMB    ;Code de l'emballage de manutention              ;146;3;3;0;A;DN;1;                                              ;O;                                              ;
GEEX0101  ;'0270;PDBPAL    ;Poids brut de la palette en Kg                  ;149;7;7;3;N;DN;1;                                              ;N;                                              ;
GEEX0101  ;'0280;DISEXC    ;Zone disponible pour de futures utilisations    ;156;101;101;0;A;DI;1;Disponible pour de futures utilisations       ;N;                                              ;
GEEX0102  ;'0000;          ;M01 : Reprise d'affectation pickings            ;   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0102  ;'0010;CODEXC    ;Code du mouvement d'échange                     ;1;2;2;0;N;DN;1;"Zone initialisée à ""01""                       ";O;                                              ;
GEEX0102  ;'0020;SEPEXC    ;Séparateur entre code et sous-code              ;3;1;1;0;A;DN;1;"Zone initialisée à "".""                        ";O;.                                             ;
GEEX0102  ;'0030;SCOEXC    ;Sous-code du mouvement d'échange                ;4;2;2;0;N;DN;1;"Zone initialisée à ""02""                       ";O;                                              ;
GEEX0102  ;'0040;TRTEXC    ;Code traitement du mouvement                    ;6;1;1;0;A;DN;1;Sans objet pour ce type de mouvement          ;O;1;
GEEX0102  ;'0050;CODACT    ;Code activité logistique                        ;7;3;3;0;A;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0060;CODCLI    ;Code du client propriétaire du stock            ;10;14;14;0;A;DN;1;Si stock propriétaire                         ;N;                                              ;
GEEX0102  ;'0070;CODPRO    ;Code interne du produit                         ;24;17;17;0;A;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0080;VALPRO    ;Variante logistique (Gencod)                    ;41;2;2;0;N;DN;1;                                              ;O;0;
GEEX0102  ;'0090;ZONSTS    ;Zone de stockage de l'entrepôt                  ;43;1;1;0;A;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0100;ALLSTS    ;Code de l'allée dans la zone                    ;44;3;3;0;N;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0110;DPLSTS    ;Déplacement de l'emplacement dans l'allée       ;47;4;4;0;N;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0120;NIVSTS    ;Niveau de l'emplacement dans la colonne         ;51;2;2;0;N;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0130;CIRPIC    ;Circuit de préparation des commandes (picking)  ;53;3;3;0;A;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0140;PRPPIC    ;Type de préparation au picking                  ;56;1;1;0;A;DN;1;                                              ;O;3;
GEEX0102  ;'0150;MINPIC    ;Quantité minimum du picking (seuil de réappro)  ;57;9;9;0;N;DN;1;                                              ;N;                                              ;
GEEX0102  ;'0160;MAXPIC    ;Quantité maximum du picking                     ;66;9;9;0;N;DN;1;                                              ;N;                                              ;
GEEX0102  ;'0170;SRVPCB    ;Service des quantités au PCB ?                  ;75;1;1;0;A;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0180;SRVSPC    ;Service des quantités au sous-PCB ?             ;76;1;1;0;A;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0190;SRVUVC    ;Service des quantités à l'U.V.C. ?              ;77;1;1;0;A;DN;1;                                              ;O;                                              ;
GEEX0102  ;'0200;UVCSTO    ;Nombre d'U.V.C. stockées                        ;78;9;9;0;N;DN;1;                                              ;N;                                              ;
GEEX0102  ;'0210;DISEXC    ;Zone disponible pour de futures utilisations    ;87;170;170;0;A;DI;1;Disponible pour de futures utilisations       ;N;                                              ;
GEEX0130  ;'0000;          ;M01 : Mise à jour ou stockage palette           ;   ;   ;    ;  ; ;  ;   ;                                              ; ;                                              ;
GEEX0130  ;'0010;CODEXC    ;Code du mouvement d'échange                     ;1;2;2;0;N;DN;1;"Zone initialisée à ""01""                       ";O;                                              ;
GEEX0130  ;'0020;SEPEXC    ;Séparateur entre code et sous-code              ;3;1;1;0;A;DN;1;"Zone initialisée à "".""                        ";O;.                                             ;
GEEX0130  ;'0030;SCOEXC    ;Sous-code du mouvement d'échange                ;4;2;2;0;N;DN;1;"Zone initialisée à ""30""                       ";O;                                              ;
GEEX0130  ;'0040;TRTEXC    ;Code traitement du mouvement                    ;6;1;1;0;A;DN;1;                                              ;N;                                              ;
GEEX0130  ;'0050;NUMPAL    ;Numéro de la palette stockée                    ;7;9;9;0;N;DN;1;Si NUMPAL imposé                              ;N;                                              ;
GEEX0130  ;'0060;SNUPAL    ;Sous-numéro de la palette stockée               ;16;2;2;0;N;DN;1;Si NUMPAL imposé                              ;N;                                              ;
GEEX0130  ;'0070;CODPAL    ;Code de la palette stockée                      ;18;18;18;0;A;DN;1;                                              ;O;                                              ;
GEEX0130  ;'0080;CODACT    ;Code activité logistique                        ;36;3;3;0;A;DN;1;Doit exister en F1             (Fichier GEACT);O;                                              ;
GEEX0130  ;'0090;CODCLI    ;Code du client propriétaire du stock            ;39;14;14;0;A;DN;1;(Blanc=Stock outil)                           ;N;                                              ;
GEEX0130  ;'0100;CODPRO    ;Code interne du produit                         ;53;17;17;0;A;DN;1;Doit exister en F4             (Fichier GEPRO);O;                                              ;
GEEX0130  ;'0110;VALPRO    ;Variante logistique (Gencod)                    ;70;2;2;0;N;DN;1;                                              ;N;0;
GEEX0130  ;'0120;TYPOPE    ;Type d'opération (Ex: Promotion, réservation)   ;72;1;1;0;A;DN;1;                                              ;N;0;
GEEX0130  ;'0130;NUMOPE    ;Numéro d'opération  (Promo ou résa)             ;73;6;6;0;N;DN;1;Doit être renseignée si TYPOPE=1 ou 2         ;N;                                              ;
GEEX0130  ;'0140;UVCMVT    ;Nombre d'U.V.C. du mouvement de journalisation  ;79;9;9;0;N;DN;1;Nombre d'uvc à stocker                        ;O;                                              ;
GEEX0130  ;'0150;SPCPRO    ;Sous par combien du produit                     ;88;4;4;0;N;DN;1;Si à blanc, donnée produit prise par défaut   ;N;                                              ;
GEEX0130  ;'0160;PCBPRO    ;Par combien du produit                          ;92;5;5;0;N;DN;1;Si à blanc, donnée produit prise par défaut   ;N;                                              ;
GEEX0130  ;'0170;CODLOT    ;Code du lot stocké                              ;97;20;20;0;A;DN;1;Si gestion des lots                           ;O;                                              ;
GEEX0130  ;'0180;DATFAB    ;Date de fabrication                             ;117;8;8;0;N;DA;1;Au format 'ssaammjj' (Date du jour par défaut);O;                                              ;
GEEX0130  ;'0190;DATFVI    ;Date de fin de vie du produit (obsolescence)    ;125;8;8;0;N;DA;1;Au format 'ssaammjj'     (Calculée si absente);N;                                              ;
GEEX0130  ;'0200;ZONSTS    ;Zone de stockage de l'entrepôt                  ;133;1;1;0;A;DN;1;Si à blanc, donnée produit prise par défaut   ;N;                                              ;
GEEX0130  ;'0210;ALLSTS    ;Code de l'allée dans la zone                    ;134;3;3;0;N;DN;1;Si à blanc, donnée produit prise par défaut   ;N;                                              ;
GEEX0130  ;'0220;DPLSTS    ;Déplacement de l'emplacement dans l'allée       ;137;4;4;0;N;DN;1;(Uniquement si stockage volontaire)           ;N;                                              ;
GEEX0130  ;'0230;NIVSTS    ;Niveau de l'emplacement dans la colonne         ;141;2;2;0;N;DN;1;(Uniquement si stockage volontaire)           ;N;                                              ;
GEEX0130  ;'0240;EDTTOP    ;Indicateur d'édition d'étiquette de stockage    ;143;1;1;0;A;DN;1;                                              ;N;0;
GEEX0130  ;'0250;PRXPRO    ;Prix du produit                                 ;144;9;9;3;N;DN;1;                                              ;N;                                              ;
GEEX0130  ;'0260;PDBPAL    ;Poids brut de la palette en Kg                  ;153;7;7;3;N;DN;1;                                              ;N;                                              ;
GEEX0130  ;'0270;PDNREC    ;Poids net réceptionné                           ;160;7;7;3;N;DN;1;                                              ;N;                                              ;
GEEX0130  ;'0280;DATIMM    ;Dates de début et de fin d'immobilisation       ;167;16;8;0;N;DA;2;                                              ;N;                                              ;
GEEX0130  ;'0290;HEUIMM    ;Heures début et fin d'immobilisation            ;183;12;6;0;N;HE;2;                                              ;N;                                              ;
GEEX0130  ;'0300;MOTIMM    ;Motif d'immobilisation                          ;195;3;3;0;A;DN;1;                                              ;N;                                              ;
GEEX0130  ;'0310;EDIIMO    ;Code de l'immobilisation pour E.D.I.            ;198;3;3;0;A;DN;1;                                              ;N;                                              ;
GEEX0130  ;'0320;CODMDS    ;Code méthode de stockage                        ;201;3;3;0;A;DN;1;                                              ;N;                                              ;
GEEX0130  ;'0330;MOTMVT    ;Motif du mouvement journalisé                   ;204;3;3;0;A;DN;1;*01 si non renseigné                          ;N;                                              ;
GEEX0130  ;'0340;DISEXC    ;Zone disponible pour de futures utilisations    ;207;50;50;0;A;DI;1;                                              ;N;                                              ;
